id,source,title,price,bookingUrl,final_url,status_code,category,reason,matched_keyword,elapsed_ms,domain_rule,title_token_hits,text_sample
tour_2849,广之旅,云南腾冲芒市高奢5日游*等待确认,5843,http://nn.gzl.cn/freetour/40288044963a1e9c0196a43252b47cc1.html,http://nn.gzl.cn/freetour/40288044963a1e9c0196a43252b47cc1.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,504,广之旅,"云南腾冲芒市高奢5日游, 等待确认",多地出发到保山自由行1日游_云南腾冲芒市高奢5日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租车 -->
tour_2850,广之旅,云南昆明大理丽江六日拼团游（高端住宿+昆明往返）*等待确认,3541,http://nn.gzl.cn/freetour/4028803b963a1f7201966a95f48875fb.html,http://nn.gzl.cn/freetour/4028803b963a1f7201966a95f48875fb.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,435,广之旅,"云南昆明大理丽江六日拼团游, 高端住宿, 昆明往返",多地出发到大理自由行6日游_云南昆明大理丽江六日拼团游（高端住宿+昆明往返）*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮
tour_2851,广之旅,云南西双版纳+普洱6日游| 从雨林到茶山*等待确认,5035,http://nn.gzl.cn/freetour/402880449c2e421e019c41fd034046c8.html,http://nn.gzl.cn/freetour/402880449c2e421e019c41fd034046c8.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,432,广之旅,"云南西双版纳, 从雨林到茶山, 普洱6日游",多地出发到西双版纳自由行6日游_云南西双版纳+普洱6日游| 从雨林到茶山*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 
tour_2852,广之旅,【私享团】云南昆明大理丽江松弛度假8日游*等待确认,9082,http://nn.gzl.cn/freetour/40288047994ddf750199db19a8850d09.html,http://nn.gzl.cn/freetour/40288047994ddf750199db19a8850d09.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,473,广之旅,"云南昆明大理丽江松弛度假8日游, 等待确认, 私享团",多地出发到昆明自由行1日游_【私享团】云南昆明大理丽江松弛度假8日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WI
tour_2853,广之旅,云南芒市瑞丽腾冲亲子6日游*等待确认,5518,http://nn.gzl.cn/freetour/40288044994debac01998ef42c401519.html,http://nn.gzl.cn/freetour/40288044994debac01998ef42c401519.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,583,广之旅,"云南芒市瑞丽腾冲亲子6日游, 等待确认",多地出发到保山自由行1日游_云南芒市瑞丽腾冲亲子6日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租车 -
tour_2854,广之旅,云南昆明大理丽江香格里拉私家团8日游*等待确认,6598,http://nn.gzl.cn/freetour/402880479816a6cf0198a6875fdf5566.html,http://nn.gzl.cn/freetour/402880479816a6cf0198a6875fdf5566.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,715,广之旅,"云南昆明大理丽江香格里拉私家团8日游, 等待确认",多地出发到昆明自由行8日游_云南昆明大理丽江香格里拉私家团8日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI
tour_2855,广之旅,云南经典旅行路线：6天5晚丽江+大理+香格里拉*等待确认,5355,http://nn.gzl.cn/freetour/402880479f4744b7019f7d1fbb2545c0.html,http://nn.gzl.cn/freetour/402880479f4744b7019f7d1fbb2545c0.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,652,广之旅,"云南经典旅行路线, 6天5晚丽江, 香格里拉",多地出发到丽江自由行6日游_云南经典旅行路线：6天5晚丽江+大理+香格里拉*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮
tour_2856,广之旅,云南昆明大理丽江6天5晚私人探索之旅*等待确认,5196,http://nn.gzl.cn/freetour/402880449f475980019f835a77d54d6d.html,http://nn.gzl.cn/freetour/402880449f475980019f835a77d54d6d.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,650,广之旅,"云南昆明大理丽江6天5晚私人探索之旅, 等待确认",多地出发到昆明自由行6日游_云南昆明大理丽江6天5晚私人探索之旅*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI
tour_2857,广之旅,萌娃游牧·云南丽江+香格里拉6日亲子游（森林徒步采菌子+滇金丝猴探秘+尼西黑陶制作+做客纳西人家+藏家游牧生活体验）*等待确认,1740,http://nn.gzl.cn/freetour/402880479eefd7c6019f1111619d3620.html,http://nn.gzl.cn/freetour/402880479eefd7c6019f1111619d3620.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,782,广之旅,"香格里拉6日亲子游, 藏家游牧生活体验, 森林徒步采菌子",多地出发到丽江自由行1日游_萌娃游牧·云南丽江+香格里拉6日亲子游（森林徒步采菌子+滇金丝猴探秘+尼西黑陶制作+做客纳西人家+藏家游牧生活体验）*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品
tour_2858,广之旅,【私享团】云南香格里拉尼丁森林5日游*等待确认,7993,http://nn.gzl.cn/freetour/40288058907404480190761e860a5b10.html,http://nn.gzl.cn/freetour/40288058907404480190761e860a5b10.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,499,广之旅,"云南香格里拉尼丁森林5日游, 等待确认, 私享团",多地出发到迪庆自由行1日游_【私享团】云南香格里拉尼丁森林5日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI
tour_2859,广之旅,初见云南9日游（昆明往返+石林+沙溪+大理+香格里拉+泸沽湖）*等待确认,6602,http://nn.gzl.cn/freetour/402880548fe3a6c401900fdbc62501bc.html,http://nn.gzl.cn/freetour/402880548fe3a6c401900fdbc62501bc.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,433,广之旅,"初见云南9日游, 昆明往返, 香格里拉",多地出发到丽江自由行9日游_初见云南9日游（昆明往返+石林+沙溪+大理+香格里拉+泸沽湖）*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 
tour_2860,广之旅,云南滇东南风物志5日游*等待确认,2528,http://nn.gzl.cn/freetour/402880548fe3a6c401900fdd2022590e.html,http://nn.gzl.cn/freetour/402880548fe3a6c401900fdd2022590e.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,441,广之旅,"云南滇东南风物志5日游, 等待确认",多地出发到昆明自由行5日游_云南滇东南风物志5日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租车 -->
tour_2861,广之旅,云南西双版纳去野记5日游*等待确认,3103,http://nn.gzl.cn/freetour/4028804792b4ea940192c24708ab3e0d.html,http://nn.gzl.cn/freetour/4028804792b4ea940192c24708ab3e0d.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,701,广之旅,"云南西双版纳去野记5日游, 等待确认",多地出发到西双版纳自由行1日游_云南西双版纳去野记5日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租车 
tour_2862,广之旅,【私享团】云南香格里拉野奢5日游*等待确认,7104,http://nn.gzl.cn/freetour/4028803b944168a00194437e2d8f0289.html,http://nn.gzl.cn/freetour/4028803b944168a00194437e2d8f0289.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,901,广之旅,"云南香格里拉野奢5日游, 等待确认, 私享团",多地出发到迪庆自由行1日游_【私享团】云南香格里拉野奢5日游*等待确认- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 全部产品 全部产品 跟团游 一家一团 自由行 当地玩乐 酒店 门票 签证 邮轮 WIFI 租
tour_2863,广之旅,【彩云之南·昆明号】云南昆明、红河、腾冲、普洱、西双版纳环线9天8晚＊碧色寨＊火山地质公园＊热海＊临沧翁丁原始部落＊野象谷＊告庄西双景＜需二次确认，赠送广州南至昆明动车二等票，2人成行，全国可收＞,8199,http://nn.gzl.cn/domestic/4028804f9b03cb4c019b4effc1ec7a6f.html,http://nn.gzl.cn/domestic/4028804f9b03cb4c019b4effc1ec7a6f.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,735,广之旅,"云南昆明、红河、腾冲、普洱、西双版纳环线9天8晚＊碧色寨＊火山地质公园＊热海＊临沧翁丁原始部落＊野象谷＊告庄西双景＜需二次确认, 赠送广州南至昆明动车二等票, 全国可收＞",云南当地跟团10日游-【彩云之南·昆明号】云南昆明、红河、腾冲、普洱、西双版纳环线9天8晚＊碧色寨＊火山地质公园＊热海＊临沧翁丁原始部落＊野象谷＊告庄西双景＜需二次确认，赠送广州南至昆明动车二等票，2人成行，全国可收＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条
tour_2864,广之旅,【酒店套餐】云南、丽江4天＊ClubMed丽江度假村＊3晚高级房＊不含往返交通＊等待确认＜一价全包，纳西特色菜肴，体验特色运动，亲子俱乐部＞,3652,http://nn.gzl.cn/freetour/402880248a422169018b3816932e4ec3.html,http://nn.gzl.cn/freetour/402880248a422169018b3816932e4ec3.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,588,广之旅,"云南、丽江4天＊clubmed丽江度假村＊3晚高级房＊不含往返交通＊等待确认＜一价全包, 纳西特色菜肴, 体验特色运动",广州到云南自由行4日游_【酒店套餐】云南、丽江4天＊ClubMed丽江度假村＊3晚高级房＊不含往返交通＊等待确认＜一价全包，纳西特色菜肴，体验特色运动，亲子俱乐部＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH -->
tour_2865,广之旅,【酒店套餐】云南、丽江3天＊ClubMed丽江度假村＊2晚高级房＊不含往返交通＊等待确认＜一价全包，纳西特色菜肴，体验特色运动，亲子俱乐部＞,2874,http://nn.gzl.cn/freetour/402880248a422169018b369f05582815.html,http://nn.gzl.cn/freetour/402880248a422169018b369f05582815.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,600,广之旅,"云南、丽江3天＊clubmed丽江度假村＊2晚高级房＊不含往返交通＊等待确认＜一价全包, 纳西特色菜肴, 体验特色运动",广州到丽江自由行3日游_【酒店套餐】云南、丽江3天＊ClubMed丽江度假村＊2晚高级房＊不含往返交通＊等待确认＜一价全包，纳西特色菜肴，体验特色运动，亲子俱乐部＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH -->
tour_2866,广之旅,【颂·全景】四川阿坝、峨眉乐山、成都双飞双动6天＊九寨黄龙＊峨眉乐山＊三星堆＊2晚升级九寨沟英迪格或天堂洲际＜全程一排3座豪华大巴车，全程升级超豪华酒店，已含必坐环保车索道，乘坐川青铁路，穗九峨乐纯玩＞,7399,http://nn.gzl.cn/domestic/0F1ACAEBF1D341DDE0532429030A5D63.html,http://nn.gzl.cn/domestic/0F1ACAEBF1D341DDE0532429030A5D63.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,498,广之旅,"四川阿坝、峨眉乐山、成都双飞双动6天＊九寨黄龙＊峨眉乐山＊三星堆＊2晚升级九寨沟英迪格或天堂洲际＜全程一排3座豪华大巴车, 全程升级超豪华酒店, 已含必坐环保车索道",广州到四川6日游路线_【颂·全景】四川阿坝、峨眉乐山、成都双飞双动6天＊九寨黄龙＊峨眉乐山＊三星堆＊2晚升级九寨沟英迪格或天堂洲际＜全程一排3座豪华大巴车，全程升级超豪华酒店，已含必坐环保车索道，乘坐川青铁路，穗九峨乐纯玩＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之
tour_2867,广之旅,【颂·深度】四川阿坝、成都双飞双动5-6天＊九寨沟＊黄龙景区＊三星堆新馆＊熊猫基地＊乘坐川青铁路＜绵阳排期观川剧变脸，全程超豪华酒店，三大特色餐，成都或绵阳往返纯玩＞,5099,http://nn.gzl.cn/domestic/40288022605a840f01608b5081210d5a.html,http://nn.gzl.cn/domestic/40288022605a840f01608b5081210d5a.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,1178,广之旅,"6天＊九寨沟＊黄龙景区＊三星堆新馆＊熊猫基地＊乘坐川青铁路＜绵阳排期观川剧变脸, 四川阿坝、成都双飞双动5, 成都或绵阳往返纯玩＞",广州到四川5日游路线_【颂·深度】四川阿坝、成都双飞双动5－6天＊九寨沟＊黄龙景区＊三星堆新馆＊熊猫基地＊乘坐川青铁路＜绵阳排期观川剧变脸，全程超豪华酒店，三大特色餐，成都或绵阳往返纯玩＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> 
tour_2868,广之旅,【川西甘南联游】四川阿坝、甘南、双飞8天＊黄河九曲第一湾日落＊若尔盖花湖＊扎尕那＊麦积山石窟、拉卜楞寺、郎木寺＊桑科湿地＜越野车穿越洛克之路精华段，赠航拍，升级2＋1豪华保姆车，1晚入住扎尕那民宿，1晚入住黄河九曲第一湾，纯玩南航往返＞,6299,http://nn.gzl.cn/domestic/4028804e824532f9018254adef6c639c.html,http://nn.gzl.cn/domestic/4028804e824532f9018254adef6c639c.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,666,广之旅,"四川阿坝、甘南、双飞8天＊黄河九曲第一湾日落＊若尔盖花湖＊扎尕那＊麦积山石窟、拉卜楞寺、郎木寺＊桑科湿地＜越野车穿越洛克之路精华段, 1晚入住黄河九曲第一湾, 升级2＋1豪华保姆车",广州到汉中8日游路线_【川西甘南联游】四川阿坝、甘南、双飞8天＊黄河九曲第一湾日落＊若尔盖花湖＊扎尕那＊麦积山石窟、拉卜楞寺、郎木寺＊桑科湿地＜越野车穿越洛克之路精华段，赠航拍，升级2＋1豪华保姆车，1晚入住扎尕那民宿，1晚入住黄河九曲第一湾，纯玩南航往返＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE 
tour_2869,广之旅,【尚·全景】四川阿坝、成都双飞双动6天＊四姑娘山双桥沟＊九寨沟＊黄龙＊猫鼻梁观景台＊纯玩无购物＜卧龙熊猫基地，九黄姑娘，升级体验川青铁路＞,5999,http://nn.gzl.cn/domestic/402880247883984e017890a2a2035a08.html,http://nn.gzl.cn/domestic/402880247883984e017890a2a2035a08.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,553,广之旅,"四川阿坝、成都双飞双动6天＊四姑娘山双桥沟＊九寨沟＊黄龙＊猫鼻梁观景台＊纯玩无购物＜卧龙熊猫基地, 升级体验川青铁路＞, 九黄姑娘",广州到九寨沟6日游路线_【尚·全景】四川阿坝、成都双飞双动6天＊四姑娘山双桥沟＊九寨沟＊黄龙＊猫鼻梁观景台＊纯玩无购物＜卧龙熊猫基地，九黄姑娘，升级体验川青铁路＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZLWXDYH --> 
tour_2870,广之旅,【尚·联游】甘南、川西联游双飞8天＊莲宝叶则 无人机航拍＊扎尕那 藏民加访＊甘加秘境＊拉卜楞寺 郎木寺＊麦积山石窟＜越野车穿越江迭公路全段，升级1晚超豪华酒店，3大特色餐，纯玩＞,6999,http://nn.gzl.cn/domestic/4028804f946532ff0194d5708e815e11.html,http://nn.gzl.cn/domestic/4028804f946532ff0194d5708e815e11.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,795,广之旅,"郎木寺＊麦积山石窟＜越野车穿越江迭公路全段, 甘南、川西联游双飞8天＊莲宝叶则, 藏民加访＊甘加秘境＊拉卜楞寺",广州到甘南藏族8日游路线_【尚·联游】甘南、川西联游双飞8天＊莲宝叶则 无人机航拍＊扎尕那 藏民加访＊甘加秘境＊拉卜楞寺 郎木寺＊麦积山石窟＜越野车穿越江迭公路全段，3大特色餐，纯玩＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> GZ
tour_2871,广之旅,【典·联游】四川成都、重庆、成都双飞5-6天＊三星堆新馆＊熊猫基地＊长江索道＊皇冠大扶梯＊纯玩无购物＜李子坝、洪崖洞，重庆打卡双夜景，成渝双飞版，成都往返或绵阳往返＞,3899,http://nn.gzl.cn/domestic/4028804e8e76281c018e78bfcabe3ca6.html,http://nn.gzl.cn/domestic/4028804e8e76281c018e78bfcabe3ca6.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,731,广之旅,"6天＊三星堆新馆＊熊猫基地＊长江索道＊皇冠大扶梯＊纯玩无购物＜李子坝、洪崖洞, 四川成都、重庆、成都双飞5, 成都往返或绵阳往返＞",广州到成都5日游路线_【典·联游】四川成都、重庆、成都双飞5－6天＊三星堆新馆＊熊猫基地＊长江索道＊皇冠大扶梯＊纯玩无购物＜李子坝、洪崖洞，重庆打卡双夜景，成渝双飞版，成都往返或绵阳往返＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> 
tour_2872,广之旅,【尚·全景】四川阿坝、峨眉乐山、双飞单动6天＊九寨沟、黄龙景区＊绵阳中华大熊猫苑＊中查沟轻徒步＊成都往返加游都江堰＊绵阳峨乐＜登峨眉金顶，乐山大佛，成都升级超豪华酒店，体验川青铁路、九绵高速，成都或绵阳往返＞,6099,http://nn.gzl.cn/domestic/0F1ACAEBF7C141DDE0532429030A5D63.html,http://nn.gzl.cn/domestic/0F1ACAEBF7C141DDE0532429030A5D63.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,822,广之旅,"四川阿坝、峨眉乐山、双飞单动6天＊九寨沟、黄龙景区＊绵阳中华大熊猫苑＊中查沟轻徒步＊成都往返加游都江堰＊绵阳峨乐＜登峨眉金顶, 体验川青铁路、九绵高速, 成都升级超豪华酒店",广州到四川6日游路线_【尚·全景】四川阿坝、峨眉乐山、双飞单动6天＊九寨沟、黄龙景区＊绵阳中华大熊猫苑＊中查沟轻徒步＊成都往返加游都江堰＊绵阳峨乐＜登峨眉金顶，乐山大佛，成都升级超豪华酒店，体验川青铁路、九绵高速，成都或绵阳往返＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE
tour_2874,广之旅,【爆款·尚·深度】四川阿坝、成都双飞6天＊四姑娘山双桥沟＊墨石公园、塔公草原＊甲根坝秘境露营烧烤＊鱼子西日落＊木格措＜飞夺泸定桥，猫鼻梁观景台，新都桥2晚连住供氧酒店，眺望2大雪山，川西姑娘＞,5699,http://nn.gzl.cn/domestic/402880228e2e0fe4018e546de2cc38bd.html,http://nn.gzl.cn/domestic/402880228e2e0fe4018e546de2cc38bd.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,890,广之旅,"四川阿坝、成都双飞6天＊四姑娘山双桥沟＊墨石公园、塔公草原＊甲根坝秘境露营烧烤＊鱼子西日落＊木格措＜飞夺泸定桥, 新都桥2晚连住供氧酒店, 猫鼻梁观景台",广州到成都6日游路线_【尚深度】四川阿坝、成都双飞6天＊四姑娘山双桥沟＊墨石公园、塔公草原＊甲根坝秘境露营烧烤＊鱼子西日落＊木格措＜飞夺泸定桥，猫鼻梁观景台，新都桥2晚连住供氧酒店，眺望2大雪山，川西姑娘＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLW
tour_2875,广之旅,【尚·联游】四川成都、重庆高铁/动车7天＊三星堆新馆＊成都大熊猫基地＊武隆仙女山、树顶漫步＊天生三硚＜宽窄巷子下午茶，重庆观非遗变脸，成都预留1天自由活动时间，成渝双城记纯玩＞,4999,http://nn.gzl.cn/domestic/4028803b694e82ad01695b30bf4f3830.html,http://nn.gzl.cn/domestic/4028803b694e82ad01695b30bf4f3830.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,830,广之旅,"动车7天＊三星堆新馆＊成都大熊猫基地＊武隆仙女山、树顶漫步＊天生三硚＜宽窄巷子下午茶, 成都预留1天自由活动时间, 四川成都、重庆高铁",广州到成都7日游路线_【尚·联游】四川成都、重庆高铁／动车7天＊三星堆新馆＊成都大熊猫基地＊武隆仙女山、树顶漫步＊天生三硚＜宽窄巷子下午茶，重庆观非遗变脸，成都预留1天自由活动时间，成渝双城记纯玩＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH
tour_2876,广之旅,【典·休闲】四川、峨眉乐山、成都双飞5天＊峨眉山、山游乐山大佛＊都江堰水利工程＊三星堆新馆＊熊猫基地＊嘉阳小火车赏花＜全程升级豪华酒店，纯玩无购物，峨乐堆，成都往返＞,3899,http://nn.gzl.cn/domestic/402880245a8a6f00015ad07db2c7599b.html,http://nn.gzl.cn/domestic/402880245a8a6f00015ad07db2c7599b.html,200,ok,广之旅 detail markers found + title tokens matched,产品特色,559,广之旅,"四川、峨眉乐山、成都双飞5天＊峨眉山、山游乐山大佛＊都江堰水利工程＊三星堆新馆＊熊猫基地＊嘉阳小火车赏花＜全程升级豪华酒店, 纯玩无购物, 成都往返＞",广州到乐山5日游路线_【典·休闲】四川、峨眉乐山、成都双飞5天＊峨眉山、山游乐山大佛＊都江堰水利工程＊三星堆新馆＊熊猫基地＊嘉阳小火车赏花＜全程升级豪华酒店，纯玩无购物，峨乐堆，成都往返＞- 广州 A股上市企业岭南控股（000524）旗下旅行社 旅行社业务经营许可证号：L-GD-CJ00004 我的订单 企业客户 旅游积分卡 门市网点 广之旅: GZL_ONLINE --> GZL_ONLINE 广之旅头条: GZLWXDYH --> 
